,NMI_cluster/label,ARI_cluster/label,ASW_label,ASW_label/batch,PCR_batch,cell_cycle_conservation,isolated_label_F1,isolated_label_silhouette,graph_conn,kBET,iLISI,cLISI,hvg_overlap,trajectory
/immune_cell_hum_mou/metrics/unscaled/hvg/fastmnn_embed,0.666366327,0.5380222646,0.5245827396,0.9101695567,0.4154535627,0.7074025526,0.0864776667,0.4723976217,0.8646187849,0.0765779929,0.0656433183,0.9897021458,,0.9053993945
/immune_cell_hum_mou/metrics/unscaled/full_feature/fastmnn_embed,0.6456995619,0.4602145041,0.5106790406,0.8903301917,0.3220186071,0.8423170498,0.1095421481,0.4673040695,0.8179448656,0.0156345891,0.0581636618,0.9898303652,,0.9119959041
/simulations_1_1/metrics/unscaled/hvg/fastmnn_embed,0.9830019824,0.9916781735,0.6699280126,0.9168717938,0.9568156779,,0.6315789474,0.4862387497,0.9831932773,0.8933780644,0.5117968392,1,,
/simulations_1_1/metrics/unscaled/full_feature/fastmnn_embed,1,1,0.6890328056,0.9296647427,0.9465011373,,1,0.5453076214,1,0.6244533098,0.4742474959,1,,
/simulations_2/metrics/unscaled/hvg/fastmnn_embed,0.9882721922,0.9928517711,0.5888024634,0.9032238831,0.4811171307,,0.994205298,0.5277362913,0.9999479925,0.1897845053,0.0702707751,1,,
/simulations_2/metrics/unscaled/full_feature/fastmnn_embed,0.978753139,0.9787160469,0.6264129671,0.7955400114,0.3485575122,,1,0.5354110524,1,0.0162122385,0.0009193808,1,,
/pancreas/metrics/scaled/hvg/fastmnn_embed,0.8940041673,0.9261574108,0.5553903095,0.8900114369,0.9948547957,0.6126029925,0.0891719745,0.4698101822,0.9859843467,0.0394614154,0.3977922044,0.9964253464,,
/pancreas/metrics/scaled/full_feature/fastmnn_embed,0.7744942746,0.7197346697,0.5143257338,0.8766370081,0.9956608933,0.1378242867,0.1153846154,0.5446316004,0.9782492475,0.1083767965,0.3423860591,0.986932562,,
/lung_atlas/metrics/scaled/hvg/fastmnn_embed,0.646165766,0.5391196314,0.5367389212,0.8849191378,0.9904355966,0.4617998371,0.7191216834,0.5185413677,0.7605145496,0.0445578049,0.192307338,0.9728881991,,
/lung_atlas/metrics/scaled/full_feature/fastmnn_embed,0.6303776412,0.5100267791,0.4971934746,0.8773073443,0.994021704,0.4009492724,0.7890535918,0.4645134211,0.5033013618,0.0122929096,0.1654982275,0.9676575622,,
/immune_cell_hum/metrics/scaled/hvg/fastmnn_embed,0.7657748843,0.797890005,0.5372818003,0.8972107101,0.9946016228,0.3695000002,0.7342085056,0.6148970686,0.8990491339,0.0637269487,0.3607794408,0.9830688253,,0.8548083203
/immune_cell_hum/metrics/scaled/full_feature/fastmnn_embed,0.705760367,0.594451377,0.5181487389,0.8917108617,0.9964743394,0.4724915023,0.689558629,0.6427763272,0.9659428931,0.0574214973,0.3231175124,0.9803190753,,0.7356232457
/immune_cell_hum_mou/metrics/scaled/hvg/fastmnn_embed,0.4585492493,0.2687011361,0.4828549674,0.9348191848,0.9928553259,0.492463352,0.0295040804,0.4554611184,0.7990812605,0.1262228097,0.1593914827,0.9393013683,,0.5298491769
/immune_cell_hum_mou/metrics/scaled/full_feature/fastmnn_embed,0.4606860153,0.2922648579,0.4593130788,0.9062655797,0.9919677559,0.4990945507,0.0329520915,0.4161304906,0.7795527858,0.0686058812,0.1252620816,0.9579969584,,0.4414973872
/simulations_1_1/metrics/scaled/hvg/fastmnn_embed,0.6345237602,0.5120966099,0.5108681298,0.9435259102,0.9996745533,,0.6430868167,0.5397072732,0.8557631984,0.7338599867,0.5625288045,0.7492395615,,
/simulations_1_1/metrics/scaled/full_feature/fastmnn_embed,0.6797629259,0.5023026921,0.5177423842,0.9587397881,0.9998215566,,1,0.6103193238,0.9938797097,0.8256716829,0.54017214,0.7935772366,,
/simulations_2/metrics/scaled/hvg/fastmnn_embed,0.0086781306,0.0032920342,0.488938845,0.9498004594,0.999335701,,0.398507772,0.5077375253,0.9791334185,0.3642067524,0.3681102643,0.8554124075,,
/simulations_2/metrics/scaled/full_feature/fastmnn_embed,0.0764087706,0.002724586,0.4835338671,0.9345812355,0.9995527334,,0.3834985984,0.5085892733,0.9825472868,0.4040606895,0.3213709432,0.8643395287,,
/pancreas/metrics/unscaled/hvg/fastmnn_full,0.9208213275,0.9529819373,0.6409647167,0.8977854117,0.8592820018,0.3459280517,0.1060606061,0.541079171,0.8486326995,0.0715981056,0.2912562563,1,0.3018804624,
/pancreas/metrics/unscaled/full_feature/fastmnn_full,0.8644503173,0.8881281105,0.5686537996,0.885139538,0.704322367,0.5626238598,0.1060606061,0.5336193182,0.8321187349,0.0070684918,0.1580149219,0.9995472582,0.1146249411,
/lung_atlas/metrics/unscaled/hvg/fastmnn_full,0.7442263075,0.603793441,0.5955354869,0.8800680269,0.6249296862,0.8253954556,0.798053528,0.4818114713,0.6786457169,0.089569919,0.130728337,0.9947364869,0.2811778044,
/lung_atlas/metrics/unscaled/full_feature/fastmnn_full,0.7248968783,0.5767126347,0.5576834977,0.8732026356,0.590053359,0.9112980051,0.8344827586,0.5132194012,0.7404195103,0.0011919836,0.1141472666,0.9937160102,0.1532126854,
/immune_cell_hum/metrics/unscaled/hvg/fastmnn_full,0.8374775357,0.7994627016,0.5971891582,0.8950032442,0.8819999299,0.7915222941,0.8444859499,0.5735555161,0.9739435636,0.1493891521,0.2543170078,0.9905245028,0.3204523553,0.8393588334
/immune_cell_hum/metrics/unscaled/full_feature/fastmnn_full,0.7918837603,0.7264135508,0.5790362284,0.8795541628,0.8567817157,0.9212744746,0.7722661434,0.6029495336,0.9544070366,0.0701383853,0.2147885535,0.9934800232,0.1699245205,0.8656795713
/immune_cell_hum_mou/metrics/unscaled/hvg/fastmnn_full,0.662638305,0.5137882615,0.5245827381,0.9101695569,0.4154536832,0.7074026291,0.0720338983,0.4723976217,0.8656642562,0.0814934685,0.0661214906,0.9893384103,0.326219355,0.9224282976
/immune_cell_hum_mou/metrics/unscaled/full_feature/fastmnn_full,0.6471325203,0.4482229224,0.5106791984,0.8903283984,0.3220184945,0.8423171088,0.0514846743,0.4673040695,0.8184055274,0.014647863,0.0579171598,0.9897964994,0.1932089925,0.911611338
/simulations_1_1/metrics/unscaled/hvg/fastmnn_full,0.9830019824,0.9916781735,0.6699280143,0.916871796,0.9568156763,,0.6315789474,0.4862387497,0.9831932773,0.896918252,0.5089886724,1,0.2990587842,
/simulations_1_1/metrics/unscaled/full_feature/fastmnn_full,1,1,0.6890328377,0.9296647417,0.9465011202,,1,0.5453076214,1,0.6245673034,0.4712707165,1,0.1969265197,
/simulations_2/metrics/unscaled/hvg/fastmnn_full,0.9878930314,0.9924715341,0.5888024494,0.9032238822,0.4811170744,,0.9938980246,0.5277362913,0.9999479925,0.1905662925,0.0725010906,1,0.3092214258,
/simulations_2/metrics/unscaled/full_feature/fastmnn_full,1,1,0.6264129579,0.7955400049,0.3485574697,,1,0.5354110524,1,0.0159405586,0.0010146783,1,0.2861913556,
/pancreas/metrics/scaled/hvg/fastmnn_full,0.8900024869,0.9217813728,0.5553901605,0.8900112439,0.9948547974,0.6126023319,0.0897435897,0.4698101822,0.9836848422,0.0380670004,0.4013561759,0.9970059434,0.2592449853,
/pancreas/metrics/scaled/full_feature/fastmnn_full,0.7721838968,0.7117020179,0.5143255312,0.8766368774,0.9956608904,0.1378243989,0.1142857143,0.5446316004,0.9745883746,0.108603824,0.3338485683,0.9885838107,0.1193999726,
/lung_atlas/metrics/scaled/hvg/fastmnn_full,0.6625879658,0.5221220392,0.536738921,0.8849191372,0.9904355912,0.4617997865,0.7277829747,0.5185413677,0.7606736082,0.0382877131,0.1926850699,0.9722525906,0.2690283096,
/lung_atlas/metrics/scaled/full_feature/fastmnn_full,0.6342149898,0.4873451995,0.4971934438,0.8773073124,0.994021702,0.4009493384,0.7963176064,0.4645134211,0.5025097683,0.014549061,0.1654925437,0.9683146819,0.155879005,
/immune_cell_hum/metrics/scaled/hvg/fastmnn_full,0.7650053822,0.7950850334,0.5372816771,0.8972104499,0.9946016209,0.3694999185,0.7280921906,0.6148970686,0.8983369227,0.0585758722,0.3615810662,0.9831061448,0.3185616341,0.876831902
/immune_cell_hum/metrics/scaled/full_feature/fastmnn_full,0.7258857629,0.6184351594,0.5181483608,0.8917108819,0.9964743439,0.4724912282,0.7592875265,0.6427763272,0.9662141653,0.0573503789,0.3216100312,0.9801708952,0.1395885731,0.7239179285
/immune_cell_hum_mou/metrics/scaled/hvg/fastmnn_full,0.4473409469,0.2587077449,0.482854953,0.9348191133,0.9928553232,0.492463183,0.0226226226,0.4554611184,0.8049033341,0.1276048242,0.1631892531,0.9378171281,0.2770246768,0.5628431277
/immune_cell_hum_mou/metrics/scaled/full_feature/fastmnn_full,0.4595708665,0.2876343731,0.4593126923,0.9062643062,0.9919677552,0.4990945637,0.0305245842,0.4161304906,0.734143617,0.0734484189,0.1247194793,0.9579831492,0.1182895737,0.4633169703
/simulations_1_1/metrics/scaled/hvg/fastmnn_full,0.6392597693,0.5174032661,0.5108681237,0.9435259078,0.9996745531,,0.664516129,0.5397072732,0.8557250965,0.7328747135,0.564691882,0.7459456186,0.2762836248,
/simulations_1_1/metrics/scaled/full_feature/fastmnn_full,0.6828208495,0.5136471017,0.517739946,0.9587397607,0.9998215564,,1,0.6103193238,0.9937667437,0.8240938767,0.5335280442,0.7981706559,0.1004642619,
/simulations_2/metrics/scaled/hvg/fastmnn_full,0.0070928301,0.0033539997,0.4889386529,0.9497997246,0.9993357021,,0.398507772,0.5077375253,0.9787249761,0.3693136624,0.3678110992,0.8546830761,0.2508544609,
/simulations_2/metrics/scaled/full_feature/fastmnn_full,0.0772013743,0.0022585664,0.4835329652,0.93457994,0.9995527341,,0.3833633206,0.5085892733,0.9841808155,0.405681497,0.3251350862,0.8638537707,0.0855671534,
/pancreas/metrics/unscaled/hvg/desc_embed,0.7538517745,0.4724427376,0.7596163154,0.5202776941,0.9077037546,0.260806329,0.0813953488,0.4845133768,0.7266386022,0.0282130528,0.2879746377,1,,
/pancreas/metrics/unscaled/full_feature/desc_embed,0.6623606009,0.3072428728,0.7026708722,0.6682740082,0.9442763869,0.2985952393,0.0965517241,0.4959421158,0.7590245584,0.0043614102,0.138642221,0.9994502915,,
/lung_atlas/metrics/unscaled/hvg/desc_embed,0.689454584,0.486190001,0.671126619,0.5083878312,0.8790714126,0.7839875092,0.5157894737,0.4667712338,0.2111049115,0.0069528808,0.1618218584,0.9907667187,,
/lung_atlas/metrics/unscaled/full_feature/desc_embed,0.6447706849,0.3541085583,0.5929716527,0.642226596,0.8656276932,0.7106783716,0.8621064061,0.5135470713,0.277917615,0.0071378184,0.1277228139,0.9752961843,,
/immune_cell_hum/metrics/unscaled/hvg/desc_embed,0.6883395346,0.4298526307,0.6354297996,0.5727307599,0.9472832331,0.5739116937,0.7050956029,0.4933261569,0.7287872586,0.0985405168,0.2861455041,0.9884317333,,0.3856651257
/immune_cell_hum/metrics/unscaled/full_feature/desc_embed,0.6773738401,0.3865111473,0.6250602901,0.5989864375,0.950739693,0.6747800943,0.7129054115,0.493098909,0.788806902,0.0861613909,0.2019616618,0.9810068773,,0.8156658237
/immune_cell_hum_mou/metrics/unscaled/hvg/desc_embed,0.5750683454,0.3564540579,0.5216797907,0.6028648092,0.8519631888,0.644711374,0.1001540832,0.3976302221,0.418933456,0.0233842037,0.0862975422,0.9734440944,,0.1691143707
/immune_cell_hum_mou/metrics/unscaled/full_feature/desc_embed,0.5618870153,0.3751295179,0.5192788597,0.6138247219,0.7436654284,0.6737503495,0.0624819207,0.4146535322,0.339968716,0.0827090423,0.0787574534,0.9749206738,,0.524376035
/simulations_1_1/metrics/unscaled/hvg/desc_embed,1,1,0.6090931594,0.9749929228,0.9996393487,,1,0.496783935,1,0.0617091607,0.5125518803,1,,
/simulations_1_1/metrics/unscaled/full_feature/desc_embed,1,1,0.6599149555,0.9497084668,0.9993952307,,1,0.5308207814,1,0.1754900474,0.4796017494,1,,
/simulations_2/metrics/unscaled/hvg/desc_embed,0.4409082824,0.3518096842,0.6319884509,0.7694241998,0.891489576,,0.5205438066,0.5322660431,0.3395135133,0.2006873847,0.1251573095,0.9943075426,,
/simulations_2/metrics/unscaled/full_feature/desc_embed,0.4796860717,0.2373592437,0.5790415481,0.7683603979,0.979740197,,0.4349943191,0.5326087438,0.4567838012,0.0032600008,0.0510836558,0.999464965,,
/pancreas/metrics/scaled/hvg/desc_embed,0.7337577344,0.398092593,0.7297695279,0.4637156636,0.9082666859,0.2923598076,0.2089552239,0.826418817,0.7330813014,0.0010851919,0.2415813073,1,,
/pancreas/metrics/scaled/full_feature/desc_embed,0.6634468448,0.3073386868,0.7013632953,0.6872645261,0.943120781,0.2916380342,0.0965517241,0.7709385157,0.7912235345,0.0555433075,0.1393843298,0.9998669938,,
/lung_atlas/metrics/scaled/hvg/desc_embed,0.6918402427,0.4481881806,0.6471507102,0.4205258409,0.8822683107,0.7632776974,0.5101373447,0.4705244973,0.2203560889,0.0084435343,0.1581280879,0.9888124087,,
/lung_atlas/metrics/scaled/full_feature/desc_embed,0.6549373658,0.3684469148,0.5818412304,0.5567993259,0.8432471403,0.7059732975,0.857449089,0.4570851512,0.2188155963,0.0030151145,0.1343031723,0.9786887076,,
/immune_cell_hum/metrics/scaled/hvg/desc_embed,0.6963753041,0.4949425269,0.6201602146,0.5403776034,0.9409192388,0.6173760671,0.7120171307,0.5400258419,0.6620158661,0.0913086564,0.2758290888,0.9747634919,,0
/immune_cell_hum/metrics/scaled/full_feature/desc_embed,0.6695788725,0.3678846009,0.6345490962,0.5649084486,0.9641744014,0.678267178,0.5444990695,0.5882910229,0.7846906519,0.1240272495,0.2032766589,0.9903010154,,0.8251446079
/immune_cell_hum_mou/metrics/scaled/hvg/desc_embed,0.5769912547,0.3803385947,0.5327523462,0.559730212,0.8678914097,0.622550286,0.0821917808,0.3811774254,0.4491996382,0.1040963145,0.0887237986,0.9716640225,,0.3940555125
/immune_cell_hum_mou/metrics/scaled/full_feature/desc_embed,0.5605055952,0.3612733708,0.5007445209,0.5979833745,0.6553424878,0.6549025779,0.1104431084,0.3653396964,0.3018719101,0.0554926513,0.07552281,0.9719799127,,0.5816206408
/simulations_1_1/metrics/scaled/hvg/desc_embed,1,1,0.6088612974,0.9751998598,0.9996385309,,1,0.4942663964,1,0.0631640743,0.5182091968,1,,
/simulations_1_1/metrics/scaled/full_feature/desc_embed,1,1,0.6599556655,0.9495106414,0.9993932131,,1,0.5656660423,1,0.1715526822,0.4767894169,1,,
/simulations_2/metrics/scaled/hvg/desc_embed,0.4131943823,0.3090962366,0.6085421816,0.7130017204,0.909275188,,0.5015243902,0.5019662753,0.2858951983,0.2166043111,0.1208995663,0.9935513813,,
/simulations_2/metrics/scaled/full_feature/desc_embed,0.4683724161,0.2163427388,0.5737893134,0.7706220806,0.9846716508,,0.4372062875,0.5065896185,0.6953569203,0.0011169331,0.0501752918,0.9988126366,,
/pancreas/metrics/unscaled/full_feature/unintegrated_full,0.5943002942,0.2208065783,0.4990716188,0.7702285814,0,1,0.1085271318,0.4959420376,0.4417037393,0.0001836742,1.66533453693773E-16,0.9990847844,1,
/lung_atlas/metrics/unscaled/full_feature/unintegrated_full,0.6984078936,0.3552541085,0.4989977732,0.8463131578,0,1,0.671655753,0.5135471094,0.3009976057,0.0014105234,0.0028430429,0.9988550087,1,
/immune_cell_hum/metrics/unscaled/full_feature/unintegrated_full,0.6367157931,0.3207615466,0.5320867263,0.7666339291,0,1,0.7515790363,0.4930989607,0.7073008052,0.0279239669,0.023536002,0.9955429358,1,0.8806718356
/immune_cell_hum_mou/metrics/unscaled/full_feature/unintegrated_full,0.5962445225,0.2642159872,0.3943601772,0.8093498723,0,1,0.2627272727,0.4146535322,0.5024006345,0.0258842474,0.0167032037,0.9955690608,1,0.7344167297
/simulations_1_1/metrics/unscaled/full_feature/unintegrated_full,0.6844835216,0.2949580107,0.5783925503,0.5515886029,0,,0.6881028939,0.5308207814,0.2710735566,0.2681014859,0,1,1,
/simulations_2/metrics/unscaled/full_feature/unintegrated_full,0.6037282395,0.2476961104,0.5618437678,0.4371719035,0,,0.462498001,0.5326087438,0.2068661373,0.0032333905,0,1,1,
